,0.001,0.0064444444444444445,0.01188888888888889,0.017333333333333333,0.02277777777777778,0.028222222222222225,0.033666666666666664,0.03911111111111111,0.04455555555555556,0.05
0,0.75,0.9411764705882353,0.9047619047619048,0.8421052631578947,0.8888888888888888,0.9166666666666666,0.8095238095238095,1.0,0.7058823529411765,0.6818181818181818
1,0.8,0.85,1.0,0.7777777777777778,0.8695652173913043,0.75,0.875,0.7222222222222222,0.9545454545454546,0.84
2,0.8947368421052632,0.9473684210526315,0.8260869565217391,0.8947368421052632,0.6470588235294118,1.0,0.9230769230769231,0.8421052631578947,0.8,0.7777777777777778
3,0.8,0.875,0.7647058823529411,0.8888888888888888,0.8823529411764706,0.8,1.0,0.85,0.8333333333333334,1.0
4,0.8,0.8666666666666667,0.8095238095238095,0.85,0.9047619047619048,0.8333333333333334,0.6666666666666666,0.9375,1.0,0.8421052631578947
5,0.84,0.7222222222222222,0.8235294117647058,0.9523809523809523,0.8823529411764706,0.85,0.8125,0.8235294117647058,0.8,0.9090909090909091
6,0.9473684210526315,0.9,1.0,0.85,0.8,1.0,0.7777777777777778,0.8181818181818182,0.9411764705882353,0.8235294117647058
7,0.7857142857142857,0.8421052631578947,0.8695652173913043,0.8125,0.75,0.6956521739130435,0.9090909090909091,0.8095238095238095,0.9411764705882353,1.0
8,0.8888888888888888,0.8571428571428571,0.8666666666666667,0.8,1.0,0.7894736842105263,0.8260869565217391,0.875,0.8666666666666667,0.42857142857142855
9,0.75,0.9333333333333333,0.8,0.8,0.9333333333333333,0.9,0.7058823529411765,0.9333333333333333,0.8181818181818182,0.9166666666666666
10,0.8,0.8947368421052632,0.8888888888888888,0.782608695652174,0.75,0.8181818181818182,0.7391304347826086,0.8095238095238095,0.7,0.9
11,0.8571428571428571,0.6666666666666666,0.7894736842105263,0.9230769230769231,0.7083333333333334,0.8666666666666667,0.9333333333333333,0.95,0.8333333333333334,0.7857142857142857
12,0.8,0.7368421052631579,1.0,0.9565217391304348,0.8,0.9444444444444444,0.782608695652174,0.7,0.8823529411764706,0.8823529411764706
13,0.8148148148148148,0.8666666666666667,0.7727272727272727,0.7058823529411765,0.9090909090909091,0.7727272727272727,0.8666666666666667,0.8947368421052632,1.0,0.9411764705882353
14,0.85,0.8518518518518519,0.9473684210526315,0.85,1.0,0.9375,0.9523809523809523,0.8333333333333334,0.95,0.8148148148148148
15,0.8461538461538461,0.875,1.0,0.8666666666666667,0.7727272727272727,0.8947368421052632,0.875,0.8421052631578947,0.8125,0.9523809523809523
16,0.9,0.7083333333333334,0.8333333333333334,0.9473684210526315,0.7777777777777778,0.95,0.875,1.0,0.8421052631578947,0.9411764705882353
17,0.7727272727272727,0.9230769230769231,0.7727272727272727,0.8421052631578947,0.8571428571428571,0.7727272727272727,0.7307692307692307,0.9130434782608695,0.9375,0.7647058823529411
18,0.8333333333333334,1.0,0.6666666666666666,0.7222222222222222,0.8421052631578947,1.0,0.9375,0.7333333333333333,1.0,0.7894736842105263
19,0.92,0.8260869565217391,1.0,0.8947368421052632,0.9333333333333333,0.8235294117647058,0.8181818181818182,1.0,0.8095238095238095,0.8888888888888888
20,0.8571428571428571,0.6666666666666666,0.8823529411764706,0.95,0.7307692307692307,0.7391304347826086,0.8333333333333334,0.8666666666666667,0.8181818181818182,0.7777777777777778
21,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8461538461538461,0.8125,0.95,1.0,0.9047619047619048,0.8823529411764706,0.7727272727272727
22,0.6923076923076923,0.875,0.9565217391304348,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.95,0.75,0.9545454545454546,1.0
